"","Fecha","Numero_de_Semana","Mes","Ano","Campaña","Grano","Sector","Total_Comprado","Total_a_Fijar","Total_Fijado","DJVE_Acumuladas","Total_sin_Precio","Total_con_Precio","Ano_Campaña","Ano_Mes","id"
"205",2009-03-25,13,3,2009,"08/09","Trigo","Sector Industrial",2370.1,922.6,359.3,NA,563.3,1806.8,2009,20093,65
"206",2009-03-25,13,3,2009,"08/09","Soja","Sector Industrial",5365.6,4095.3,746.1,NA,3349.2,2016.4,2009,20093,65
"207",2009-03-25,13,3,2009,"07/08","Soja","Sector Industrial",28728,11672.4,10925.6,NA,746.799999999999,27981.2,2008,20093,117
"208",2009-03-25,13,3,2009,"08/09","Girasol","Sector Industrial",1874.1,1371.8,270.1,NA,1101.7,772.4,2009,20093,65
"209",2009-03-25,13,3,2009,"07/08","Girasol","Sector Industrial",4564.7,1492.5,1110.3,NA,382.2,4182.5,2008,20093,117
"210",2009-03-25,13,3,2009,"08/09","Maíz","Sector Industrial",177.1,25.4,12.9,NA,12.5,164.6,2009,20093,65
"211",2009-03-25,13,3,2009,"07/08","Maíz","Sector Industrial",2964.5,920.3,776.2,NA,144.1,2820.4,2008,20093,117
"212",2009-03-25,13,3,2009,"08/09","Sorgo","Sector Industrial",6.4,0.1,0,NA,0.1,6.3,2009,20093,65
"213",2009-03-25,13,3,2009,"07/08","Sorgo","Sector Industrial",114,16.7,8.6,NA,8.1,105.9,2008,20093,117
"214",2009-04-01,14,4,2009,"08/09","Trigo","Sector Exportador",5317.4,699.3,356,3658.1,343.3,4974.1,2009,20094,66
"215",2009-04-01,14,4,2009,"08/09","Maíz","Sector Exportador",3856.6,1022.9,163.5,1236,859.4,2997.2,2009,20094,66
"216",2009-04-01,14,4,2009,"07/08","Maíz","Sector Exportador",17235.2,3864.7,3169.5,14451.1,695.2,16540,2008,20094,118
"217",2009-04-01,14,4,2009,"08/09","Sorgo","Sector Exportador",174.7,24.8,0.1,53,24.7,150,2009,20094,66
"218",2009-04-01,14,4,2009,"07/08","Sorgo","Sector Exportador",1394.7,123.7,71,1127.6,52.7,1342,2008,20094,118
"219",2009-04-01,14,4,2009,"08/09","Cebada Cervecera","Sector Exportador",915,478.1,325.7,105.3,152.4,762.6,2009,20094,66
"220",2009-04-01,14,4,2009,"08/09","Soja","Sector Exportador",3326.3,2389,439.8,17.5,1949.2,1377.1,2009,20094,66
"221",2009-04-01,14,4,2009,"07/08","Soja","Sector Exportador",16762.8,5314.4,4548.7,11795.9,765.7,15997.1,2008,20094,118
"222",2009-04-01,14,4,2009,"08/09","Girasol","Sector Exportador",35.5,23.9,4.7,0,19.2,16.3,2009,20094,66
"223",2009-04-01,14,4,2009,"08/09","Trigo","Sector Industrial",2452.7,936.8,387.2,NA,549.6,1903.1,2009,20094,66
"224",2009-04-01,14,4,2009,"08/09","Soja","Sector Industrial",5748.3,4225.2,878.3,NA,3346.9,2401.4,2009,20094,66
"225",2009-04-01,14,4,2009,"07/08","Soja","Sector Industrial",28760,11675.9,11047,NA,628.9,28131.1,2008,20094,118
"226",2009-04-01,14,4,2009,"08/09","Girasol","Sector Industrial",1927.7,1398.6,303.7,NA,1094.9,832.8,2009,20094,66
"227",2009-04-08,15,4,2009,"08/09","Trigo","Sector Exportador",5343.1,708.7,357.5,3761.2,351.2,4991.9,2009,20094,67
"228",2009-04-08,15,4,2009,"08/09","Maíz","Sector Exportador",4237.1,1057.5,203.4,1638,854.1,3383,2009,20094,67
"229",2009-04-08,15,4,2009,"07/08","Maíz","Sector Exportador",17256.3,3879.8,3174.5,14451.1,705.3,16551,2008,20094,119
"230",2009-04-08,15,4,2009,"08/09","Sorgo","Sector Exportador",182.8,24.8,2.3,97,22.5,160.3,2009,20094,67
"231",2009-04-08,15,4,2009,"07/08","Sorgo","Sector Exportador",1394.7,123.7,71.1,1128.7,52.6,1342.1,2008,20094,119
"232",2009-04-08,15,4,2009,"08/09","Cebada Cervecera","Sector Exportador",915,478.1,329.4,210.2,148.7,766.3,2009,20094,67
"233",2009-04-08,15,4,2009,"08/09","Soja","Sector Exportador",4056.4,2717.4,545.7,121,2171.7,1884.7,2009,20094,67
"234",2009-04-08,15,4,2009,"07/08","Soja","Sector Exportador",16762.8,5316,4566.3,11871.9,749.7,16013.1,2008,20094,119
"235",2009-04-08,15,4,2009,"08/09","Girasol","Sector Exportador",36.3,24.1,5.8,1.5,18.3,18,2009,20094,67
"236",2009-04-08,15,4,2009,"08/09","Trigo","Sector Industrial",2541.7,951.6,406,NA,545.6,1996.1,2009,20094,67
"237",2009-04-08,15,4,2009,"08/09","Soja","Sector Industrial",6545.6,4735.5,1169.9,NA,3565.6,2980,2009,20094,67
"238",2009-04-08,15,4,2009,"07/08","Soja","Sector Industrial",28835.2,11676.3,11225.6,NA,450.699999999999,28384.5,2008,20094,119
"239",2009-04-08,15,4,2009,"08/09","Girasol","Sector Industrial",1968.6,1417.6,334,NA,1083.6,885,2009,20094,67
"240",2009-04-15,16,4,2009,"08/09","Trigo","Sector Exportador",5378.2,715.7,366.4,3855.2,349.3,5028.9,2009,20094,68
"241",2009-04-15,16,4,2009,"08/09","Maíz","Sector Exportador",4403,1095.1,220.3,1990,874.8,3528.2,2009,20094,68
"242",2009-04-15,16,4,2009,"07/08","Maíz","Sector Exportador",17273.3,3895.4,3181.8,14451.1,713.6,16559.7,2008,20094,120
"243",2009-04-15,16,4,2009,"08/09","Sorgo","Sector Exportador",194.6,25.8,2.3,105,23.5,171.1,2009,20094,68
"244",2009-04-15,16,4,2009,"07/08","Sorgo","Sector Exportador",1394.7,123.7,71.7,1128.7,52,1342.7,2008,20094,120
"245",2009-04-15,16,4,2009,"08/09","Cebada Cervecera","Sector Exportador",915,478.1,331.4,210.2,146.7,768.3,2009,20094,68
"246",2009-04-15,16,4,2009,"08/09","Soja","Sector Exportador",4435.6,2771.4,680.7,222,2090.7,2344.9,2009,20094,68
"247",2009-04-15,16,4,2009,"07/08","Soja","Sector Exportador",16762.8,5316.1,4576.9,11871.9,739.200000000001,16023.6,2008,20094,120
"248",2009-04-15,16,4,2009,"08/09","Girasol","Sector Exportador",36.6,24.1,6.2,1.5,17.9,18.7,2009,20094,68
"249",2009-04-15,16,4,2009,"08/09","Trigo","Sector Industrial",2614.2,963.3,418.5,NA,544.8,2069.4,2009,20094,68
"250",2009-04-15,16,4,2009,"08/09","Soja","Sector Industrial",7201.3,4955.2,1488.8,NA,3466.4,3734.9,2009,20094,68
"251",2009-04-15,16,4,2009,"07/08","Soja","Sector Industrial",28869.2,11678.5,11333.1,NA,345.4,28523.8,2008,20094,120
"252",2009-04-15,16,4,2009,"08/09","Girasol","Sector Industrial",2004.8,1434.6,361.2,NA,1073.4,931.4,2009,20094,68
"253",2009-04-22,17,4,2009,"08/09","Trigo","Sector Exportador",5407.1,718.5,368.4,3989.2,350.1,5057,2009,20094,69
"254",2009-04-22,17,4,2009,"08/09","Maíz","Sector Exportador",4711.9,1095.1,220.3,2448,874.8,3837.1,2009,20094,69
"255",2009-04-22,17,4,2009,"07/08","Maíz","Sector Exportador",17290.5,3895.4,3181.8,14451.1,713.6,16576.9,2008,20094,121
"256",2009-04-22,17,4,2009,"08/09","Sorgo","Sector Exportador",208,26.1,2.7,115,23.4,184.6,2009,20094,69
"257",2009-04-22,17,4,2009,"07/08","Sorgo","Sector Exportador",1394.7,123.7,71.7,1128.7,52,1342.7,2008,20094,121
"258",2009-04-22,17,4,2009,"08/09","Cebada Cervecera","Sector Exportador",915,483.5,332.5,210.2,151,764,2009,20094,69
"259",2009-04-22,17,4,2009,"08/09","Soja","Sector Exportador",4873,2771.4,850.8,732,1920.6,2952.4,2009,20094,69
"260",2009-04-22,17,4,2009,"07/08","Soja","Sector Exportador",16764.5,5316.1,4594.6,11871.9,721.5,16043,2008,20094,121
"261",2009-04-22,17,4,2009,"08/09","Girasol","Sector Exportador",36.9,24.2,6.8,1.5,17.4,19.5,2009,20094,69
"262",2009-04-22,17,4,2009,"08/09","Trigo","Sector Industrial",2714,974.6,434.6,NA,540,2174,2009,20094,69
"263",2009-04-22,17,4,2009,"08/09","Soja","Sector Industrial",8338.4,5542.4,2039.8,NA,3502.6,4835.8,2009,20094,69
"264",2009-04-22,17,4,2009,"07/08","Soja","Sector Industrial",28898,11678.7,11431.1,NA,247.6,28650.4,2008,20094,121
"265",2009-04-22,17,4,2009,"08/09","Girasol","Sector Industrial",2039,1441.8,392.8,NA,1049,990,2009,20094,69
"266",2009-04-29,18,4,2009,"08/09","Trigo","Sector Exportador",5445,721.1,370,4050.2,351.1,5093.9,2009,20094,70
"267",2009-04-29,18,4,2009,"08/09","Maíz","Sector Exportador",5023.4,1112.3,267.8,3008,844.5,4178.9,2009,20094,70
"268",2009-04-29,18,4,2009,"07/08","Maíz","Sector Exportador",17293.5,3896.2,3181.8,14451.1,714.4,16579.1,2008,20094,122
"269",2009-04-29,18,4,2009,"08/09","Sorgo","Sector Exportador",224.6,26.1,5.1,115,21,203.6,2009,20094,70
"270",2009-04-29,18,4,2009,"07/08","Sorgo","Sector Exportador",1395,123.7,71.7,1128.7,52,1343,2008,20094,122
"271",2009-04-29,18,4,2009,"08/09","Cebada Cervecera","Sector Exportador",915,483.5,362.5,210.2,121,794,2009,20094,70
"272",2009-04-29,18,4,2009,"08/09","Soja","Sector Exportador",5188.4,2777.1,1007.9,1102,1769.2,3419.2,2009,20094,70
"273",2009-04-29,18,4,2009,"07/08","Soja","Sector Exportador",16765.2,5316.2,4613.1,11871.9,703.099999999999,16062.1,2008,20094,122
"274",2009-04-29,18,4,2009,"08/09","Girasol","Sector Exportador",37.1,24.4,6.9,1.5,17.5,19.6,2009,20094,70
"275",2009-04-29,18,4,2009,"08/09","Trigo","Sector Industrial",2835.1,986.6,459.1,NA,527.5,2307.6,2009,20094,70
"276",2009-04-29,18,4,2009,"08/09","Soja","Sector Industrial",8961,5869.2,2302.3,NA,3566.9,5394.1,2009,20094,70
"277",2009-04-29,18,4,2009,"07/08","Soja","Sector Industrial",28916.8,11678.8,11431.1,NA,247.699999999999,28669.1,2008,20094,122
"278",2009-04-29,18,4,2009,"08/09","Girasol","Sector Industrial",2079.7,1451.2,415.8,NA,1035.4,1044.3,2009,20094,70
"279",2009-04-29,18,4,2009,"08/09","Maíz","Sector Industrial",398.4,110.2,55.1,NA,55.1,343.3,2009,20094,70
"280",2009-04-29,18,4,2009,"07/08","Maíz","Sector Industrial",3029.1,931.7,776.2,NA,155.5,2873.6,2008,20094,122
"281",2009-04-29,18,4,2009,"08/09","Sorgo","Sector Industrial",11.5,1.3,0.2,NA,1.1,10.4,2009,20094,70
"282",2009-04-29,18,4,2009,"07/08","Sorgo","Sector Industrial",120.8,17.7,8.6,NA,9.1,111.7,2008,20094,122
"283",2009-05-06,19,5,2009,"08/09","Trigo","Sector Exportador",5471.1,723.5,371.7,4206.2,351.8,5119.3,2009,20095,71
"284",2009-05-06,19,5,2009,"08/09","Maíz","Sector Exportador",5302.9,1117.4,340.7,3342,776.7,4526.2,2009,20095,71
"285",2009-05-06,19,5,2009,"07/08","Maíz","Sector Exportador",17297.2,3896.5,3181.8,14438.6,714.7,16582.5,2008,20095,123
"286",2009-05-06,19,5,2009,"08/09","Sorgo","Sector Exportador",270.4,30.9,8.1,140,22.8,247.6,2009,20095,71
"287",2009-05-06,19,5,2009,"07/08","Sorgo","Sector Exportador",1395.2,123.7,71.7,1128.7,52,1343.2,2008,20095,123
"288",2009-05-06,19,5,2009,"08/09","Cebada Cervecera","Sector Exportador",915,496.8,368.6,210.2,128.2,786.8,2009,20095,71
"289",2009-05-06,19,5,2009,"08/09","Soja","Sector Exportador",5456.3,2777.1,1230.7,1314,1546.4,3909.9,2009,20095,71
"290",2009-05-06,19,5,2009,"07/08","Soja","Sector Exportador",16765.6,5316.2,4613.1,11871.9,703.099999999999,16062.5,2008,20095,123
"291",2009-05-06,19,5,2009,"08/09","Girasol","Sector Exportador",37.6,24.5,7.9,1.5,16.6,21,2009,20095,71
"292",2009-05-06,19,5,2009,"08/09","Trigo","Sector Industrial",2897.8,992.1,477,NA,515.1,2382.7,2009,20095,71
"293",2009-05-06,19,5,2009,"08/09","Soja","Sector Industrial",10111.4,6184.9,2982.8,NA,3202.1,6909.3,2009,20095,71
"294",2009-05-06,19,5,2009,"07/08","Soja","Sector Industrial",28954.7,11678.8,11431.1,NA,247.699999999999,28707,2008,20095,123
"295",2009-05-06,19,5,2009,"08/09","Girasol","Sector Industrial",2169.6,1470.9,427.2,NA,1043.7,1125.9,2009,20095,71
"296",2009-05-13,20,5,2009,"08/09","Trigo","Sector Exportador",5637,726,399,4244.2,327,5310,2009,20095,72
"297",2009-05-13,20,5,2009,"08/09","Maíz","Sector Exportador",5534.2,1145.9,361.1,3592,784.8,4749.4,2009,20095,72
"298",2009-05-13,20,5,2009,"07/08","Maíz","Sector Exportador",17298.4,3896.5,3181.8,14438.6,714.7,16583.7,2008,20095,124
"299",2009-05-13,20,5,2009,"08/09","Sorgo","Sector Exportador",317.7,34.2,11.5,183.9,22.7,295,2009,20095,72
"300",2009-05-13,20,5,2009,"07/08","Sorgo","Sector Exportador",1395.2,123.7,71.7,1128.7,52,1343.2,2008,20095,124
"301",2009-05-13,20,5,2009,"08/09","Cebada Cervecera","Sector Exportador",915,496.8,368.6,210.2,128.2,786.8,2009,20095,72
"302",2009-05-13,20,5,2009,"08/09","Soja","Sector Exportador",5456.3,2777.1,1428.7,1564,1348.4,4107.9,2009,20095,72
"303",2009-05-13,20,5,2009,"07/08","Soja","Sector Exportador",16767.6,5318.2,4613.1,11871.9,705.099999999999,16062.5,2008,20095,124
"304",2009-05-13,20,5,2009,"08/09","Girasol","Sector Exportador",38.3,24.5,8.2,1.5,16.3,22,2009,20095,72
"305",2009-05-13,20,5,2009,"08/09","Trigo","Sector Industrial",2969.8,1006.9,547.6,NA,459.3,2510.5,2009,20095,72
"306",2009-05-13,20,5,2009,"08/09","Soja","Sector Industrial",11295.7,6606.2,3679,NA,2927.2,8368.5,2009,20095,72
"307",2009-05-13,20,5,2009,"07/08","Soja","Sector Industrial",28978.8,11678.9,11431.1,NA,247.799999999999,28731,2008,20095,124
"308",2009-05-13,20,5,2009,"08/09","Girasol","Sector Industrial",2210.3,1489.5,439.4,NA,1050.1,1160.2,2009,20095,72
"309",2009-05-20,21,5,2009,"08/09","Trigo","Sector Exportador",5816.5,728.5,402.9,4259,325.6,5490.9,2009,20095,73
"310",2009-05-20,21,5,2009,"08/09","Maíz","Sector Exportador",5604.9,1150.6,378.8,3701.5,771.8,4833.1,2009,20095,73
"311",2009-05-20,21,5,2009,"07/08","Maíz","Sector Exportador",17298.4,3896.5,3181.8,14438.6,714.7,16583.7,2008,20095,125
"312",2009-05-20,21,5,2009,"08/09","Sorgo","Sector Exportador",353.8,35.3,15.1,183.9,20.2,333.6,2009,20095,73
"313",2009-05-20,21,5,2009,"07/08","Sorgo","Sector Exportador",1395.2,123.7,71.7,1128.7,52,1343.2,2008,20095,125
"314",2009-05-20,21,5,2009,"08/09","Cebada Cervecera","Sector Exportador",915,496.8,368.6,254.3,128.2,786.8,2009,20095,73
"315",2009-05-20,21,5,2009,"08/09","Soja","Sector Exportador",5759.1,2442.3,1645.9,1936,796.4,4962.7,2009,20095,73
"316",2009-05-20,21,5,2009,"07/08","Soja","Sector Exportador",16767.6,5318.2,4613.1,11871.9,705.099999999999,16062.5,2008,20095,125
"317",2009-05-20,21,5,2009,"08/09","Girasol","Sector Exportador",38.7,24.5,8.2,5.7,16.3,22.4,2009,20095,73
"318",2009-05-20,21,5,2009,"08/09","Trigo","Sector Industrial",3052.6,1020.9,593.8,NA,427.1,2625.5,2009,20095,73
"319",2009-05-20,21,5,2009,"08/09","Soja","Sector Industrial",12167.5,6842.2,4108.3,NA,2733.9,9433.6,2009,20095,73
"320",2009-05-20,21,5,2009,"07/08","Soja","Sector Industrial",28978.8,11678.9,11431.1,NA,247.799999999999,28731,2008,20095,125
"321",2009-05-20,21,5,2009,"08/09","Girasol","Sector Industrial",2254.4,1513.2,453.8,NA,1059.4,1195,2009,20095,73
"322",2009-05-27,22,5,2009,"08/09","Trigo","Sector Exportador",5950,730.9,404.3,4413,326.6,5623.4,2009,20095,74
"323",2009-05-27,22,5,2009,"08/09","Maíz","Sector Exportador",5749.6,1192.3,385.6,4036.5,806.7,4942.9,2009,20095,74
"324",2009-05-27,22,5,2009,"08/09","Sorgo","Sector Exportador",385.3,36.6,15.7,209.9,20.9,364.4,2009,20095,74
"325",2009-05-27,22,5,2009,"08/09","Cebada Cervecera","Sector Exportador",918.1,496.8,368.9,254.3,127.9,790.2,2009,20095,74
"326",2009-05-27,22,5,2009,"08/09","Soja","Sector Exportador",5967.6,2442.3,1761.4,2118,680.9,5286.7,2009,20095,74
"327",2009-05-27,22,5,2009,"07/08","Soja","Sector Exportador",16767.6,5318.2,4613.1,11871.9,705.099999999999,16062.5,2008,20095,126
"328",2009-05-27,22,5,2009,"08/09","Girasol","Sector Exportador",39.5,24.5,8.2,5.7,16.3,23.2,2009,20095,74
"329",2009-05-27,22,5,2009,"08/09","Trigo","Sector Industrial",3140.4,1035.8,618,NA,417.8,2722.6,2009,20095,74
"330",2009-05-27,22,5,2009,"08/09","Soja","Sector Industrial",12802,7021.8,4332.3,NA,2689.5,10112.5,2009,20095,74
"331",2009-05-27,22,5,2009,"08/09","Girasol","Sector Industrial",2267.8,1514.3,465.4,NA,1048.9,1218.9,2009,20095,74
"332",2009-05-27,22,5,2009,"08/09","Maíz","Sector Industrial",632.8,165.1,109.7,NA,55.4,577.4,2009,20095,74
"333",2009-05-27,22,5,2009,"07/08","Maíz","Sector Industrial",3029.1,931.7,776.2,NA,155.5,2873.6,2008,20095,126
"334",2009-05-27,22,5,2009,"08/09","Sorgo","Sector Industrial",25.1,5.8,0.2,NA,5.6,19.5,2009,20095,74
"335",2009-05-27,22,5,2009,"07/08","Sorgo","Sector Industrial",120.8,17.7,8.6,NA,9.1,111.7,2008,20095,126
"336",2009-06-03,23,6,2009,"08/09","Trigo","Sector Exportador",6166.8,733.5,410.4,4519,323.1,5843.7,2009,20096,75
"337",2009-06-03,23,6,2009,"08/09","Maíz","Sector Exportador",5972.3,1210.2,426.3,4337.5,783.9,5188.4,2009,20096,75
"338",2009-06-03,23,6,2009,"08/09","Sorgo","Sector Exportador",439.2,37.3,19.8,220.9,17.5,421.7,2009,20096,75
"339",2009-06-03,23,6,2009,"08/09","Cebada Cervecera","Sector Exportador",918.5,496.8,369.9,329.8,126.9,791.6,2009,20096,75
"340",2009-06-03,23,6,2009,"08/09","Soja","Sector Exportador",6129.1,2442.3,1866.4,2167,575.9,5553.2,2009,20096,75
"341",2009-06-03,23,6,2009,"08/09","Girasol","Sector Exportador",41.3,24.5,8.6,5.7,15.9,25.4,2009,20096,75
"342",2009-06-03,23,6,2009,"08/09","Trigo","Sector Industrial",3239.1,1044.9,647.8,NA,397.1,2842,2009,20096,75
"343",2009-06-03,23,6,2009,"08/09","Soja","Sector Industrial",13088.3,7315.2,4616.4,NA,2698.8,10389.5,2009,20096,75
"344",2009-06-03,23,6,2009,"08/09","Girasol","Sector Industrial",2293.2,1521.1,487,NA,1034.1,1259.1,2009,20096,75
"345",2009-06-10,24,6,2009,"08/09","Trigo","Sector Exportador",6300.9,735.9,411.7,4588,324.2,5976.7,2009,20096,76
"346",2009-06-10,24,6,2009,"08/09","Maíz","Sector Exportador",6167,1263.8,455.9,4621.5,807.9,5359.1,2009,20096,76
"347",2009-06-10,24,6,2009,"08/09","Sorgo","Sector Exportador",559,39,25.9,232.9,13.1,545.9,2009,20096,76
"348",2009-06-10,24,6,2009,"08/09","Cebada Cervecera","Sector Exportador",922.3,496.8,371.2,329.8,125.6,796.7,2009,20096,76
"349",2009-06-10,24,6,2009,"08/09","Soja","Sector Exportador",6129.1,2442.3,1959.6,2256,482.7,5646.4,2009,20096,76
"350",2009-06-10,24,6,2009,"08/09","Girasol","Sector Exportador",43.2,24.5,8.6,5.7,15.9,27.3,2009,20096,76
"351",2009-06-10,24,6,2009,"08/09","Trigo","Sector Industrial",3328.6,1064.2,684.7,NA,379.5,2949.1,2009,20096,76
"352",2009-06-10,24,6,2009,"08/09","Soja","Sector Industrial",13551.1,7439.7,4935.1,NA,2504.6,11046.5,2009,20096,76
"353",2009-06-10,24,6,2009,"08/09","Girasol","Sector Industrial",2328.9,1533.5,509,NA,1024.5,1304.4,2009,20096,76
"354",2009-06-17,25,6,2009,"08/09","Trigo","Sector Exportador",6388.3,738.8,412.1,4588,326.7,6061.6,2009,20096,77
"355",2009-06-17,25,6,2009,"08/09","Maíz","Sector Exportador",6328.8,1296.9,476.3,4805.5,820.6,5508.2,2009,20096,77
"356",2009-06-17,25,6,2009,"08/09","Sorgo","Sector Exportador",576.6,39.2,27.9,258.9,11.3,565.3,2009,20096,77
"357",2009-06-17,25,6,2009,"08/09","Cebada Cervecera","Sector Exportador",926.7,496.8,372.5,329.8,124.3,802.4,2009,20096,77
"358",2009-06-17,25,6,2009,"08/09","Soja","Sector Exportador",6129.1,2278.1,1661.9,2526,616.2,5512.9,2009,20096,77
"359",2009-06-17,25,6,2009,"08/09","Girasol","Sector Exportador",43.9,24.5,8.8,5.7,15.7,28.2,2009,20096,77
"360",2009-06-17,25,6,2009,"08/09","Trigo","Sector Industrial",3428.5,1079,701.5,NA,377.5,3051,2009,20096,77
"361",2009-06-17,25,6,2009,"08/09","Soja","Sector Industrial",14315.2,8001.8,5457.1,NA,2544.7,11770.5,2009,20096,77
"362",2009-06-17,25,6,2009,"08/09","Girasol","Sector Industrial",2356,1544,528.4,NA,1015.6,1340.4,2009,20096,77
"363",2009-06-24,26,6,2009,"08/09","Trigo","Sector Exportador",6494.1,741.4,412.2,4629.3,329.2,6164.9,2009,20096,78
"364",2009-06-24,26,6,2009,"08/09","Maíz","Sector Exportador",6372.1,1311.9,478.9,5191.5,833,5539.1,2009,20096,78
"365",2009-06-24,26,6,2009,"08/09","Sorgo","Sector Exportador",592.3,39.7,27.9,298.3,11.8,580.5,2009,20096,78
"366",2009-06-24,26,6,2009,"08/09","Cebada Cervecera","Sector Exportador",927.4,496.8,373,329.8,123.8,803.6,2009,20096,78
"367",2009-06-24,26,6,2009,"08/09","Soja","Sector Exportador",6145.3,2278.1,1661.9,2642.4,616.2,5529.1,2009,20096,78
"368",2009-06-24,26,6,2009,"08/09","Girasol","Sector Exportador",43.9,24.5,8.8,8.9,15.7,28.2,2009,20096,78
"369",2009-06-24,26,6,2009,"08/09","Trigo","Sector Industrial",3550.1,1097.9,739,NA,358.9,3191.2,2009,20096,78
"370",2009-06-24,26,6,2009,"08/09","Soja","Sector Industrial",14690,8124.6,5681.3,NA,2443.3,12246.7,2009,20096,78
"371",2009-06-24,26,6,2009,"08/09","Girasol","Sector Industrial",2378.2,1548.7,554.9,NA,993.8,1384.4,2009,20096,78
"372",2009-06-24,26,6,2009,"08/09","Maíz","Sector Industrial",845.2,235.9,171.4,NA,64.5,780.7,2009,20096,78
"373",2009-06-24,26,6,2009,"08/09","Sorgo","Sector Industrial",40.5,10.8,3,NA,7.8,32.7,2009,20096,78
"374",2009-07-01,27,7,2009,"08/09","Trigo","Sector Exportador",6548.7,743.8,412.7,4629.3,331.1,6217.6,2009,20097,79
"375",2009-07-01,27,7,2009,"08/09","Maíz","Sector Exportador",6419.8,1328.5,485.4,5348.5,843.1,5576.7,2009,20097,79
"376",2009-07-01,27,7,2009,"08/09","Sorgo","Sector Exportador",600.5,39.7,29,307.3,10.7,589.8,2009,20097,79
"377",2009-07-01,27,7,2009,"08/09","Cebada Cervecera","Sector Exportador",927.4,496.8,373,329.8,123.8,803.6,2009,20097,79
"378",2009-07-01,27,7,2009,"08/09","Soja","Sector Exportador",6145.3,2278.1,1661.9,2688.4,616.2,5529.1,2009,20097,79
"379",2009-07-01,27,7,2009,"08/09","Girasol","Sector Exportador",45.2,24.5,8.9,8.9,15.6,29.6,2009,20097,79
"380",2009-07-01,27,7,2009,"08/09","Trigo","Sector Industrial",3638.4,1110.8,772.9,NA,337.9,3300.5,2009,20097,79
"381",2009-07-01,27,7,2009,"08/09","Soja","Sector Industrial",15256.6,8311.3,5971.4,NA,2339.9,12916.7,2009,20097,79
"382",2009-07-01,27,7,2009,"08/09","Girasol","Sector Industrial",2406.1,1556.7,557.9,NA,998.8,1407.3,2009,20097,79
"383",2009-07-08,28,7,2009,"08/09","Trigo","Sector Exportador",6622.1,746.3,413.2,4629.3,333.1,6289,2009,20097,80
"384",2009-07-08,28,7,2009,"08/09","Maíz","Sector Exportador",6446.6,1332.4,642.3,5596.5,690.1,5756.5,2009,20097,80
"385",2009-07-08,28,7,2009,"08/09","Sorgo","Sector Exportador",613.4,39.7,29,330.3,10.7,602.7,2009,20097,80
"386",2009-07-08,28,7,2009,"08/09","Cebada Cervecera","Sector Exportador",925,499.4,373.1,329.8,126.3,798.7,2009,20097,80
"387",2009-07-08,28,7,2009,"08/09","Soja","Sector Exportador",6145.3,2278.1,1661.9,2796.4,616.2,5529.1,2009,20097,80
"388",2009-07-08,28,7,2009,"08/09","Girasol","Sector Exportador",45.7,24.5,9,8.9,15.5,30.2,2009,20097,80
"389",2009-07-08,28,7,2009,"08/09","Trigo","Sector Industrial",3729.5,1126.6,805.7,NA,320.9,3408.6,2009,20097,80
"390",2009-07-08,28,7,2009,"08/09","Soja","Sector Industrial",15678.4,8435.2,6066.1,NA,2369.1,13309.3,2009,20097,80
"391",2009-07-08,28,7,2009,"08/09","Girasol","Sector Industrial",2440.4,1582.7,599.9,NA,982.8,1457.6,2009,20097,80
"392",2009-07-15,29,7,2009,"08/09","Trigo","Sector Exportador",6701.8,749.6,414.6,4629.3,335,6366.8,2009,20097,81
"393",2009-07-15,29,7,2009,"08/09","Maíz","Sector Exportador",6491.3,1334,646.6,5659.5,687.4,5803.9,2009,20097,81
"394",2009-07-15,29,7,2009,"08/09","Sorgo","Sector Exportador",635.2,39.7,29.9,330.3,9.8,625.4,2009,20097,81
"395",2009-07-15,29,7,2009,"08/09","Cebada Cervecera","Sector Exportador",925,499.4,373.1,329.8,126.3,798.7,2009,20097,81
"396",2009-07-15,29,7,2009,"08/09","Soja","Sector Exportador",6145.3,2278.1,1661.9,2829.4,616.2,5529.1,2009,20097,81
"397",2009-07-15,29,7,2009,"08/09","Girasol","Sector Exportador",45.9,24.5,9,8.9,15.5,30.4,2009,20097,81
